label,message,msg_new
0,被日本评为最便宜的好水之一功效：美白,被 日本 评为 最 便宜 的 好 水 之一 功效 ： 美白
0,每天每天看到飞机从楼前飞过,每天 每天 看到 飞机 从 楼前 飞过
0,地球的在轨卫星就能完成对探测器的控制,地球 的 在 轨 卫星 就 能 完成 对 探测器 的 控制
0,判断题：强制隔离戒毒人员的教育矫治,判断题 ： 强制 隔离 戒毒 人员 的 教育 矫治
0,江苏某健身俱乐部昨晚发生的健身事故,江苏 某 健身 俱乐部 昨晚 发生 的 健身 事故
0,25BigBang演唱会求陪同,25BigBang 演唱会 求 陪同
0,本地学生的苏州话也不那么标准,本地 学生 的 苏州 话 也 不 那么 标准
0,农村苍蝇相互勾结、团伙作案,农村 苍蝇 相互 勾结 、 团伙 作案
0,上海中国国际机器人展览会上,上海 中国 国际 机器人 展览会 上
0,万一到时候借款人跑路担保公司倒闭啥的,万一 到时候 借款人 跑 路 担保 公司 倒闭 啥 的
0,夏季养生食谱大全凉拌芥蓝原料：芥蓝、枸杞、蒜蓉、香油、盐、生抽、陈醋、冰糖粉做法：x、把芥蓝切成条状,夏季 养生 食谱 大全 凉拌 芥 蓝 原料 ： 芥 蓝 、 枸杞 、 蒜蓉 、 香油 、 盐 、 生抽 、 陈醋 、 冰糖 粉 做法 ： x 、 把 芥 蓝 切成 条状
0,要做的事早点做完我也可以恢复节食健身咖啡茶随便来了,要 做 的 事 早点 做 完 我 也 可以 恢复 节食 健身 咖啡茶 随便 来 了
0,不好意思我已经拉黑举报您了,不好意思 我 已经 拉黑 举报 您 了
0,打了三次110派出所就离我被打地方150米都没出警,打 了 三次 110 派出所 就 离 我 被 打 地方 150 米 都 没 出警
0,早上七点半的医院简直是菜市场…,早上 七点 半 的 医院 简直 是 菜市场 …
0,我又忽略了一切又扮盲看不見真相就等著你回來大概還有一個多星期你回來了我每天就都美味了雖然你是毒藥,我 又 忽略 了 一切 又 扮 盲看 不見 真相 就 等 著 你 回來 大概 還有 一個 多星期 你 回來 了 我 每天 就 都 美味 了 雖然 你 是 毒藥
0,能看到你靠着地铁的椅背疲惫的样子,能 看到 你 靠着 地铁 的 椅背 疲惫 的 样子
0,但是业内预计9月份加息的概率依然较大,但是 业内 预计 9 月份 加息 的 概率 依然 较大
0,法律如果可以儿戏煽情就可免罚,法律 如果 可以 儿戏 煽情 就 可 免罚
0,即係報假案咯…反正班差佬無事做,即 係 報 假案 咯 … 反正 班 差佬無事 做
0,中国将军书画艺术协会真相揭秘——辽宁舰舷号16的真正意义国人看后大惊,中国 将军 书画艺术 协会 真相 揭秘 — — 辽宁 舰舷 号 16 的 真正 意义 国人 看后 大惊
0,但涨幅巨大的股票不宜盲目追涨,但 涨幅 巨大 的 股票 不宜 盲目 追涨
0,为10名受助残疾儿童捐赠轮椅,为 10 名 受助 残疾儿童 捐赠 轮椅
0,派趣请的那些showgirl拿到工资了没,派趣 请 的 那些 showgirl 拿到 工资 了 没
1,，感谢您的致电，期待您能给我一次为您服务的机会，为您提供有关二手车业务的各项咨询服务！本公司地址：杭州市下城区绍兴路xxx号,， 感谢您 的 致电 ， 期待 您 能 给 我 一次 为您服务 的 机会 ， 为 您 提供 有关 二手车 业务 的 各项 咨询服务 ！ 本 公司地址 ： 杭州市 下 城区 绍兴 路 xxx 号
0,无锡市滨湖万达公寓37号1912室最美婚庆草坪婚礼特价活动,无锡市 滨湖 万达 公寓 37 号 1912 室 最美 婚庆 草坪 婚礼 特价 活动
0,畜生政府黑绑大骗子大贪官大流氓绑架我,畜生 政府 黑绑 大骗子 大 贪官 大流氓 绑架 我
0,一台贵手机就是身份的象征,一台 贵 手机 就是 身份 的 象征
0,原文为日吹G1背景下的时代剧风同人一篇,原文 为 日 吹 G1 背景 下 的 时代剧 风同 人 一篇
0,6Plus64G则保持在5600左右,6Plus64G 则 保持 在 5600 左右
0,去旅行★★★★★文笔实在不错,去 旅行 ★ ★ ★ ★ ★ 文笔 实在 不错
0,医生建议他带上鸡蛋留着饿的时侯吃,医生 建议 他 带上 鸡蛋 留着 饿 的 时侯 吃
0,保险杠、引擎盖等都纷纷散落在了地上,保险杠 、 引擎盖 等 都 纷纷 散落 在 了 地上
0,——今天四期的中药课徐老师就从酒说起,— — 今天 四期 的 中药 课徐 老师 就 从 酒 说起
0,俺的小伙伴从徐州市里寄到俺们乡下的快递,俺 的 小伙伴 从 徐州市 里 寄 到 俺们 乡下 的 快递
0,法学系高材生还是学霸26岁才考研究生,法学系 高材生 还是 学霸 26 岁 才 考 研究生
0,阿里云推出了可构建混合云的VPC服务,阿里 云 推出 了 可 构建 混合 云 的 VPC 服务
0,和老濮游荡在苏州街头大街上的人都说要刮台风了,和 老 濮 游荡 在 苏州 街头 大街 上 的 人 都 说 要 刮 台风 了
0,预计苏州市10日夜里风力增大,预计 苏州市 10 日 夜里 风力 增大
1,【安阳诚信塑料厂】祝老板您元宵节快乐，我厂防老化塑料布，新型盖布大幅让利客户！欢迎来电订购。电话xxxxxxxxxxx,【 安阳 诚信 塑料厂 】 祝 老板 您 元宵节 快乐 ， 我厂 防 老化 塑料布 ， 新型 盖布 大幅让利 客户 ！ 欢迎 来电 订购 。 电话 xxxxxxxxxxx
0,此传言来自近期微软裁员7800人风波和主要的收购诺基亚手机资产大减记,此 传言 来自 近期 微软 裁员 7800 人 风波 和 主要 的 收购 诺基亚 手机 资产 大 减记
0,包括马航失联南京翻船我都一直祈祷一直祈祷,包括 马航 失联 南京 翻船 我 都 一直 祈祷 一直 祈祷
0,x图格根本满足不了我发图的冲动,x 图格 根本 满足 不了 我 发图 的 冲动
0,回想起来~小丸子总是一语道破真相,回想起来 ~ 小丸子 总是 一语道破 真相
0,今天又出一个升降电梯杀人事故,今天 又 出 一个 升降 电梯 杀人 事故
0,我和劉青雲就先拍攝在室內的戲份,我 和 劉青 雲 就 先拍 攝在室 內 的 戲份
0,08元红包摇到4：给你0,08 元 红包 摇到 4 ： 给 你 0
1,新年好，我是之前联系过你的小梁。本人专业于贷款，信用卡等方面的业务，有这方面的需要或疑问尽管向我咨询，相信我的专业会帮到你和你身边的朋,新年好 ， 我 是 之前 联系 过 你 的 小梁 。 本人 专业 于 贷款 ， 信用卡 等 方面 的 业务 ， 有 这方面 的 需要 或 疑问 尽管 向 我 咨询 ， 相信 我 的 专业 会 帮到 你 和 你 身边 的 朋
0,**這場CWT有卡/爾/馬那三隻相關的本子,* * 這場 CWT 有卡 / 爾 / 馬 那 三 隻 相關 的 本子
0,电视背景墙并不一定要设计在主墙体上,电视 背景墙 并不一定 要 设计 在 主 墙体 上
0,日坛中学的靠山张滨滨死死刑,日坛 中学 的 靠山 张滨滨 死 死刑
0,bigbang南京场竟然有合影名额,bigbang 南京 场 竟然 有 合影 名额
0,路过小区那块小绿地的时候我都会注意一下,路过 小区 那块 小 绿地 的 时候 我 都 会 注意 一下
1,新年好～近期有朋友需要资金周转吗？x万到xx万，最快一天搞定，若有需要可致电xxxxxxxxxxx～谢谢～,新年好 ～ 近期 有 朋友 需要 资金周转 吗 ？ x 万到 xx 万 ， 最快 一天 搞定 ， 若有 需要 可 致电 xxxxxxxxxxx ～ 谢谢 ～
0,喵星人phone软硅胶手机壳i,喵 星人 phone 软 硅胶 手机 壳 i
0,无底线恰恰无极限趴趴就像变了榴槤侬就甭害怕无底线恰恰无极限趴趴不管什么尽管燃烧吧咔嚓米谷吧谁抢不到沙发卡卡古吧姐后来一路猫步走回家啊,无 底线 恰恰 无极限 趴 趴 就 像 变 了 榴 槤 侬 就 甭 害怕 无 底线 恰恰 无极限 趴 趴 不管 什么 尽管 燃烧 吧 咔嚓 米谷 吧 谁 抢 不到 沙发 卡卡 古 吧 姐 后来 一路 猫步 走 回家 啊
0,我院14级侦查专业实习学警机智识破大胆偷车贼,我院 14 级 侦查 专业 实习 学警 机智 识破 大胆 偷车贼
0,上午在滨海法院开过庭就赶到滨海工商局查公司资料,上午 在 滨海 法院 开过庭 就 赶到 滨海 工商局 查 公司 资料
1,泸州(岭鼎茗茶)xxxx明前特早茶抢鲜上市！特惠xxx元x斤欢迎选购!xxxx-xxxxxxx,泸州 ( 岭鼎 茗茶 ) xxxx 明前 特 早茶 抢鲜 上市 ！ 特惠 xxx 元 x 斤 欢迎 选购 ! xxxx - xxxxxxx
0,加油吧/爱你生活中的主角们,加油 吧 / 爱 你 生活 中 的 主角 们
0,G25宁淮高速黄花塘互通往南京方向匝道完全封闭,G25 宁淮 高速 黄花 塘 互通 往 南京 方向 匝道 完全 封闭
0,患心脑血管疾病几率增加2～6倍,患 心脑血管 疾病 几率 增加 2 ～ 6 倍
0,不得不吐槽腾讯的安全机制的傻逼,不得不 吐槽 腾讯 的 安全 机制 的 傻 逼
0,已说：缴纳物业费业主应当有些许询问物业情况啊,已 说 ： 缴纳 物业费 业主 应当 有 些许 询问 物业 情况 啊
1,爱伦家政为感谢新老保姆育婴师对我公司的支持，春节特推出回馈活动，凡在x.x日——x.x日期间签单成功者均返现金xx元，特此周知，互相转告！,爱伦 家政 为 感谢 新老 保姆 育婴师 对 我 公司 的 支持 ， 春节 特 推出 回馈 活动 ， 凡 在 x . x 日 — — x . x 日 期间 签单 成功者 均 返 现金 xx 元 ， 特此 周知 ， 互相 转告 ！
0,却靠着努力在nba活下来了,却 靠着 努力 在 nba 活 下来 了
0,在如今这种反腐倡廉的社会中,在 如今 这种 反腐倡廉 的 社会 中
0,反正以后不是必须坐电梯扶梯才能到,反正 以后 不是 必须 坐电梯 扶梯 才能 到
0,这时只听见客服幽默的说：先生,这时 只 听见 客服 幽默 的 说 ： 先生
0,2、对已有一套住房但未结清贷款余额的,2 、 对 已有 一套 住房 但 未 结清 贷款 余额 的
0,为严厉打击各类违法犯罪活动,为 严厉打击 各类 违法犯罪 活动
0,最终的两个设计成果能通过转动手柄将原本的储物盒转化成展示盒,最终 的 两个 设计 成果 能 通过 转动 手柄 将 原本 的 储物盒 转化成 展示 盒
0,2015移动端UI/UX设计趋势报告,2015 移动 端 UI / UX 设计 趋势 报告
0,联系电话：xxxx一一xxx、xxxxxxxxxxx,联系电话 ： xxxx 一一 xxx 、 xxxxxxxxxxx
0,各大安卓手机厂商也将在9月初发布各自的旗舰机型,各 大安 卓 手机 厂商 也 将 在 9 月初 发布 各自 的 旗舰 机型
0,蘭彩妆坚持诚信第一品质第一,蘭 彩妆 坚持 诚信 第一 品质 第一
0,其中南京禄口国际机场开始一级安检,其中 南京 禄口 国际 机场 开始 一级 安检
0,该装置通过蓝牙与手机上安装的APP进行通信,该 装置 通过 蓝牙 与 手 机上安装 的 APP 进行 通信
0,南昌东湖法院今年共曝光84名失信被执行人,南昌 东湖 法院 今年 共 曝光 84 名 失信 被执行人
0,在广州遇到了15年最新的工商银行信用卡盗刷骗局,在 广州 遇到 了 15 年 最新 的 工商银行 信用卡 盗刷 骗局
0,下次南京见或者明年见啦～,下次 南京 见 或者 明年 见 啦 ～
0,阿里云向其用户群宣布将为之免费提供云计算安全险,阿里 云向 其 用户群 宣布 将 为 之 免费 提供 云 计算 安全 险
0,从xxxx年“黑名单”企业中选取x家进行“摘帽”检查,从 xxxx 年 “ 黑名单 ” 企业 中 选取 x 家 进行 “ 摘帽 ” 检查
0,拒绝歧视乙肝拒绝歧视艾滋从我做起,拒绝 歧视 乙肝 拒绝 歧视 艾滋 从我做起
1,泰安龙凤汽车用品新品上市啦！北京特装展位号WxGxx，订货热线：xxxxxxxxxxx，工作QQ：xxxxxxxxx，看相册新款式。主要生产,泰安 龙凤 汽车用品 新品 上市 啦 ！ 北京 特装 展位号 WxGxx ， 订货 热线 ： xxxxxxxxxxx ， 工作 QQ ： xxxxxxxxx ， 看 相册 新 款式 。 主要 生产
1,昆明家装领袖企业【乾美装饰】蓝钻施工工艺，报价透明无陷阱，设计新颖无风险，x周年庆和x·xx联合十大材料商把全年最大优惠给到你，期待你,昆明 家装 领袖 企业 【 乾美 装饰 】 蓝 钻 施工工艺 ， 报价 透明 无 陷阱 ， 设计 新颖 无风险 ， x 周年 庆 和 x · xx 联合 十大 材料 商把 全年 最大 优惠 给 到 你 ， 期待 你
0,从这方面来说更待见百度一些,从 这方面 来说 更 待见 百度 一些
1,新春好礼送不停，预存水泥款有优惠，中原每吨xxx元，国标瑞丰水泥每吨xxx元。含电梯上楼费。最少x吨。电话xxxxxxxxxxx,新春 好礼 送 不停 ， 预存 水泥 款有 优惠 ， 中原 每吨 xxx 元 ， 国标 瑞丰 水泥 每吨 xxx 元 。 含 电梯 上楼 费 。 最少 x 吨 。 电话 xxxxxxxxxxx
0,本公司股票自2015年8月3日开市起停牌,本 公司股票 自 2015 年 8 月 3 日 开市 起 停牌
0,球衣定制篮球服diy耐高中联赛男女套装印号比赛背心来图制作,球衣 定制 篮球服 diy 耐 高中 联赛 男女 套装 印号 比赛 背心 来图 制作
0,HongYihChu两人设计的这款USB接头,HongYihChu 两人 设计 的 这款 USB 接头
0,”大哥：“我得了间歇性失忆,” 大哥 ： “ 我 得 了 间歇性 失忆
0,保证人未主张前述诉讼时效抗辩权,保证 人未 主张 前述 诉讼时效 抗辩权
0,xx中央社会治安综合治理委员会副主任,xx 中央社会治安综合治理委员会 副 主任
0,镇江市卫生监督所组织评审专家组,镇江市 卫生 监督 所 组织 评审 专家组
0,xx岁的菅田将晖表示他开始玩twitter了,xx 岁 的 菅田 将晖 表示 他 开始 玩 twitter 了
0,曲福田一行实地考察了淮安兴保印刷有限公司、高沟汽车客运站、今世缘北厂区等建设发展情况,曲 福田 一行 实地考察 了 淮安 兴保 印刷 有限公司 、 高沟 汽车 客运站 、 今世 缘北 厂区 等 建设 发展 情况
0,我终于战胜了B站的注册会员问题杀,我 终于 战胜 了 B 站 的 注册 会员 问题 杀
0,电脑屏幕上做的都是一样的高逼格的东西,电脑屏幕 上 做 的 都 是 一样 的 高逼格 的 东西
0,应该感叹世界的不公还是这就是命呢,应该 感叹 世界 的 不公 还是 这 就是 命 呢
0,曾经我是一个同时开5瓶以上防晒却没有一瓶用完的girl,曾经 我 是 一个 同时 开 5 瓶 以上 防晒 却 没有 一瓶 用 完 的 girl
0,无论是正文G文还是护封封面明信片都太棒,无论是 正文 G 文 还是 护封 封面 明信片 都 太棒
1,各位同事，新年好！祝愿你们家庭幸福，工作顺利！ 新的一年又开工了，在此向大家招聘如下工人: x   衣車部师傅x各，要能吃苦耐劳，工作勤奋，三年以上领班经验，工资加提成结算，月入xxxx以上，有意者请至电，或前来洽谈， x    衣車部:   車位xx名，要能吃苦耐劳，保底xxxx十计件，月入高达xxxx元以上，有意者请前来洽谈，谢谢，再次祝愿大家家庭幸福！ 东莞市寮步镇石龙坑金龙街xxx号  悦华针织厂,各位 同事 ， 新年好 ！ 祝愿 你们 家庭幸福 ， 工作 顺利 ！   新 的 一年 又 开工 了 ， 在 此 向 大家 招聘 如下 工人 :   x       衣車部 师傅 x 各 ， 要 能 吃苦耐劳 ， 工作勤奋 ， 三年 以上 领班 经验 ， 工资 加提成 结算 ， 月入 xxxx 以上 ， 有意者 请 至 电 ， 或 前来 洽谈 ，   x         衣車部 :       車位 xx 名 ， 要 能 吃苦耐劳 ， 保底 xxxx 十 计件 ， 月入 高达 xxxx 元 以上 ， 有意者 请 前来 洽谈 ， 谢谢 ， 再次 祝愿 大家 家庭幸福 ！   东莞市 寮 步镇 石龙 坑金 龙街 xxx 号     悦华 针织厂
